0.000206 0.999999 7.59437e-17 3.52891e-13
0.000207 0.999999 9.45342e-17 4.37202e-13
0.000208 0.999999 1.17535e-16 5.40993e-13
0.000209 0.999999 1.45957e-16 6.68609e-13
0.00021 0.999999 1.81037e-16 8.25323e-13
0.000211 0.999999 2.24282e-16 1.01753e-12
0.000212 0.999999 2.77526e-16 1.25298e-12
0.000213 0.999999 3.43005e-16 1.54105e-12
0.000214 0.999999 4.23432e-16 1.89305e-12
0.000215 0.999999 5.22102e-16 2.32265e-12
0.000216 0.999999 6.43008e-16 2.84632e-12
0.000217 0.999999 7.90984e-16 3.48386e-12
0.000218 0.999999 9.71877e-16 4.2591e-12
0.000219 0.999999 1.19275e-15 5.20063e-12
0.00022 0.999999 1.46211e-15 6.34271e-12
0.000221 0.999999 1.79023e-15 7.7264e-12
0.000222 0.999999 2.18945e-15 9.40078e-12
0.000223 0.999999 2.6746e-15 1.14245e-11
0.000224 0.999999 3.26352e-15 1.38674e-11
0.000225 0.999999 3.97754e-15 1.68129e-11
0.000226 0.999999 4.84226e-15 2.036e-11
0.000227 0.999999 5.88827e-15 2.46267e-11
0.000228 0.999999 7.15212e-15 2.97526e-11
0.000229 0.999999 8.67744e-15 3.59036e-11
0.00023 0.999999 1.05162e-14 4.3276e-11
0.000231 0.999999 1.27304e-14 5.21017e-11
0.000232 0.999999 1.53936e-14 6.26549e-11
0.000233 0.999999 1.85933e-14 7.52588e-11
0.000234 0.999999 2.24332e-14 9.02945e-11
0.000235 0.999999 2.70363e-14 1.0821e-10
0.000236 0.999999 3.25483e-14 1.29533e-10
0.000237 0.999999 3.91412e-14 1.5488e-10
0.000238 0.999999 4.70186e-14 1.84978e-10
0.000239 0.999999 5.64202e-14 2.20675e-10
0.00024 0.999999 6.76291e-14 2.62965e-10
0.000241 0.999999 8.09781e-14 3.13007e-10
0.000242 0.999999 9.68588e-14 3.72156e-10
0.000243 0.999999 1.15731e-13 4.41989e-10
0.000244 0.999999 1.38136e-13 5.24343e-10
0.000245 0.999999 1.64705e-13 6.21354e-10
0.000246 0.999999 1.9618e-13 7.35502e-10
0.000247 0.999999 2.33428e-13 8.69663e-10
0.000248 0.999999 2.77463e-13 1.02717e-09
0.000249 0.999999 3.29468e-13 1.21188e-09
0.00025 0.999999 3.90823e-13 1.42826e-09
0.000251 0.999999 4.63136e-13 1.68145e-09
0.000252 0.999999 5.48279e-13 1.97739e-09
0.000253 0.999999 6.48429e-13 2.32292e-09
0.000254 0.999999 7.66115e-13 2.72592e-09
0.000255 0.999999 9.0427e-13 3.19542e-09
0.000256 0.999999 1.0663e-12 3.74181e-09
0.000257 0.999999 1.25614e-12 4.37701e-09
0.000258 0.999999 1.47837e-12 5.11465e-09
0.000259 0.999999 1.73825e-12 5.97035e-09
0.00026 0.999999 2.04188e-12 6.96194e-09
0.000261 0.999999 2.39629e-12 8.10979e-09
0.000262 0.999999 2.8096e-12 9.43713e-09
0.000263 0.999999 3.29116e-12 1.09704e-08
0.000264 0.999999 3.85172e-12 1.27397e-08
0.000265 0.999999 4.50367e-12 1.47793e-08
0.000266 0.999999 5.26123e-12 1.7128e-08
0.000267 0.999999 6.14073e-12 1.98299e-08
0.000268 0.999999 7.1609e-12 2.29349e-08
0.000269 0.999999 8.34325e-12 2.64995e-08
0.00027 0.999999 9.71237e-12 3.05875e-08
0.000271 0.999999 1.12964e-11 3.52712e-08
0.000272 0.999999 1.31276e-11 4.06318e-08
0.000273 0.999999 1.52428e-11 4.67611e-08
0.000274 0.999999 1.7684e-11 5.37623e-08
0.000275 0.999999 2.04992e-11 6.17515e-08
0.000276 0.999999 2.3743e-11 7.08591e-08
0.000277 0.999999 2.74778e-11 8.12315e-08
0.000278 0.999999 3.17746e-11 9.30328e-08
0.000279 0.999999 3.6714e-11 1.06447e-07
0.00028 0.999999 4.23879e-11 1.21679e-07
0.000281 0.999999 4.89006e-11 1.38959e-07
0.000282 0.999999 5.63704e-11 1.58544e-07
0.000283 0.999999 6.49318e-11 1.80719e-07
0.000284 0.999999 7.4737e-11 2.05804e-07
0.000285 0.999999 8.59587e-11 2.34154e-07
0.000286 0.999999 9.87923e-11 2.66163e-07
0.000287 0.999999 1.13459e-10 3.0227e-07
0.000288 0.999999 1.30209e-10 3.42961e-07
0.000289 0.999999 1.49326e-10 3.88776e-07
0.00029 0.999999 1.71127e-10 4.40313e-07
0.000291 0.999999 1.95975e-10 4.98234e-07
0.000292 0.999998 2.24276e-10 5.63269e-07
0.000293 0.999998 2.56487e-10 6.36226e-07
0.000294 0.999998 2.93127e-10 7.17997e-07
0.000295 0.999998 3.34777e-10 8.09563e-07
0.000296 0.999998 3.82092e-10 9.12008e-07
0.000297 0.999998 4.35808e-10 1.02652e-06
0.000298 0.999998 4.96754e-10 1.15441e-06
0.000299 0.999998 5.65859e-10 1.29712e-06
0.0003 0.999998 6.44168e-10 1.45621e-06
0.000301 0.999997 7.32854e-10 1.63343e-06
0.000302 0.999997 8.33231e-10 1.83065e-06
0.000303 0.999997 9.46772e-10 2.04997e-06
0.000304 0.999997 1.07513e-09 2.29363e-06
0.000305 0.999996 1.22015e-09 2.56411e-06
0.000306 0.999996 1.3839e-09 2.86411e-06
0.000307 0.999996 1.56869e-09 3.19658e-06
0.000308 0.999995 1.77711e-09 3.56471e-06
0.000309 0.999995 2.01205e-09 3.972e-06
0.00031 0.999995 2.27673e-09 4.42223e-06
0.000311 0.999994 2.57475e-09 4.91953e-06
0.000312 0.999994 2.91011e-09 5.46837e-06
0.000313 0.999993 3.2873e-09 6.07359e-06
0.000314 0.999992 3.71128e-09 6.74045e-06
0.000315 0.999992 4.1876e-09 7.47463e-06
0.000316 0.999991 4.72244e-09 8.2823e-06
0.000317 0.99999 5.32264e-09 9.17008e-06
0.000318 0.999989 5.99583e-09 1.01452e-05
0.000319 0.999988 6.75048e-09 1.12153e-05
0.00032 0.999987 7.59598e-09 1.23888e-05
0.000321 0.999985 8.54276e-09 1.36747e-05
0.000322 0.999984 9.60237e-09 1.50827e-05
0.000323 0.999982 1.07876e-08 1.66232e-05
0.000324 0.999981 1.21127e-08 1.83072e-05
0.000325 0.999979 1.35933e-08 2.01469e-05
0.000326 0.999977 1.52467e-08 2.21551e-05
0.000327 0.999975 1.70922e-08 2.43457e-05
0.000328 0.999972 1.9151e-08 2.67332e-05
0.000329 0.99997 2.14465e-08 2.93337e-05
0.00033 0.999967 2.40044e-08 3.21639e-05
0.000331 0.999964 2.68533e-08 3.52419e-05
0.000332 0.99996 3.00245e-08 3.85869e-05
0.000333 0.999957 3.35526e-08 4.22196e-05
0.000334 0.999953 3.74756e-08 4.61617e-05
0.000335 0.999949 4.18353e-08 5.04367e-05
0.000336 0.999944 4.66778e-08 5.50693e-05
0.000337 0.999939 5.20536e-08 6.00859e-05
0.000338 0.999933 5.8018e-08 6.55145e-05
0.000339 0.999928 6.4632e-08 7.13849e-05
0.00034 0.999921 7.19623e-08 7.77285e-05
0.000341 0.999914 8.00819e-08 8.45789e-05
0.000342 0.999907 8.90709e-08 9.19714e-05
0.000343 0.999899 9.90169e-08 9.99436e-05
0.000344 0.99989 1.10016e-07 0.000108535
0.000345 0.999881 1.22172e-07 0.000117788
0.000346 0.999871 1.356e-07 0.000127745
0.000347 0.99986 1.50425e-07 0.000138455
0.000348 0.999849 1.66782e-07 0.000149966
0.000349 0.999836 1.84821e-07 0.000162331
0.00035 0.999823 2.04702e-07 0.000175602
0.000351 0.999809 2.26601e-07 0.000189839
0.000352 0.999794 2.50711e-07 0.000205101
0.000353 0.999777 2.77239e-07 0.000221452
0.000354 0.99976 3.06411e-07 0.000238958
0.000355 0.999741 3.38473e-07 0.000257689
0.000356 0.999721 3.7369e-07 0.000277718
0.000357 0.999699 4.12353e-07 0.000299122
0.000358 0.999677 4.54772e-07 0.000321981
0.000359 0.999652 5.01288e-07 0.000346379
0.00036 0.999626 5.52266e-07 0.000372403
0.000361 0.999598 6.08104e-07 0.000400145
0.000362 0.999569 6.69229e-07 0.0004297
0.000363 0.999537 7.36104e-07 0.000461169
0.000364 0.999504 8.09228e-07 0.000494655
0.000365 0.999468 8.89139e-07 0.000530266
0.000366 0.99943 9.76419e-07 0.000568115
0.000367 0.99939 1.07169e-06 0.000608318
0.000368 0.999347 1.17563e-06 0.000650998
0.000369 0.999301 1.28896e-06 0.000696281
0.00037 0.999253 1.41245e-06 0.000744297
0.000371 0.999202 1.54695e-06 0.000795184
0.000372 0.999148 1.69334e-06 0.000849081
0.000373 0.999091 1.8526e-06 0.000906135
0.000374 0.99903 2.02575e-06 0.000966497
0.000375 0.998966 2.21389e-06 0.00103032
0.000376 0.998899 2.41822e-06 0.00109777
0.000377 0.998827 2.63999e-06 0.00116902
0.000378 0.998752 2.88056e-06 0.00124423
0.000379 0.998672 3.14138e-06 0.00132358
0.00038 0.998588 3.42399e-06 0.00140725
0.000381 0.9985 3.73004e-06 0.00149544
0.000382 0.998407 4.06129e-06 0.00158834
0.000383 0.998308 4.4196e-06 0.00168614
0.000384 0.998205 4.80698e-06 0.00178906
0.000385 0.998096 5.22554e-06 0.0018973
0.000386 0.997982 5.67755e-06 0.00201108
0.000387 0.997862 6.16541e-06 0.00213061
0.000388 0.997736 6.69167e-06 0.00225614
0.000389 0.997604 7.25904e-06 0.00238789
0.00039 0.997465 7.87038e-06 0.0025261
0.000391 0.997319 8.52875e-06 0.00267101
0.000392 0.997167 9.23737e-06 0.00282287
0.000393 0.997007 9.99966e-06 0.00298194
0.000394 0.99684 1.08192e-05 0.00314848
0.000395 0.996665 1.16999e-05 0.00332275
0.000396 0.996481 1.26458e-05 0.00350503
0.000397 0.99629 1.36611e-05 0.00369558
0.000398 0.99609 1.47503e-05 0.00389469
0.000399 0.99588 1.59182e-05 0.00410264
0.0004 0.995662 1.71699e-05 0.00431972
0.000401 0.995434 1.85105e-05 0.00454623
0.000402 0.995197 1.99457e-05 0.00478247
0.000403 0.994949 2.14813e-05 0.00502874
0.000404 0.994691 2.31235e-05 0.00528534
0.000405 0.994422 2.48787e-05 0.00555258
0.000406 0.994141 2.67538e-05 0.00583079
0.000407 0.99385 2.87559e-05 0.00612027
0.000408 0.993547 3.08925e-05 0.00642135
0.000409 0.993231 3.31714e-05 0.00673436
0.00041 0.992904 3.56008e-05 0.00705961
0.000411 0.992563 3.81895e-05 0.00739745
0.000412 0.99221 4.09463e-05 0.0077482
0.000413 0.991843 4.38808e-05 0.00811219
0.000414 0.991462 4.70028e-05 0.00848977
0.000415 0.991067 5.03226e-05 0.00888126
0.000416 0.990658 5.3851e-05 0.00928701
0.000417 0.990234 5.75992e-05 0.00970736
0.000418 0.989795 6.15789e-05 0.0101426
0.000419 0.98934 6.58024e-05 0.0105932
0.00042 0.988869 7.02823e-05 0.0110594
0.000421 0.988382 7.50319e-05 0.0115415
0.000422 0.987879 8.0065e-05 0.0120399
0.000423 0.987359 8.53959e-05 0.012555
0.000424 0.986821 9.10395e-05 0.013087
0.000425 0.986266 9.70113e-05 0.0136364
0.000426 0.985692 0.000103327 0.0142033
0.000427 0.985101 0.000110004 0.0147883
0.000428 0.98449 0.000117059 0.0153915
0.000429 0.983861 0.00012451 0.0160133
0.00043 0.983212 0.000132376 0.0166541
0.000431 0.982544 0.000140676 0.0173142
0.000432 0.981856 0.000149429 0.0179938
0.000433 0.981147 0.000158656 0.0186933
0.000434 0.980418 0.000168379 0.0194129
0.000435 0.979667 0.000178619 0.020153
0.000436 0.978896 0.0001894 0.0209139
0.000437 0.978102 0.000200743 0.0216958
0.000438 0.977287 0.000212674 0.0224991
0.000439 0.97645 0.000225217 0.0233239
0.00044 0.97559 0.000238398 0.0241706
0.000441 0.974707 0.000252243 0.0250393
0.000442 0.973802 0.000266779 0.0259304
0.000443 0.972873 0.000282034 0.0268441
0.000444 0.97192 0.000298037 0.0277806
0.000445 0.970944 0.000314816 0.0287401
0.000446 0.969944 0.000332402 0.0297229
0.000447 0.968919 0.000350827 0.030729
0.000448 0.96787 0.000370121 0.0317588
0.000449 0.966796 0.000390317 0.0328123
0.00045 0.965698 0.000411448 0.0338898
0.000451 0.964574 0.000433549 0.0349914
0.000452 0.963425 0.000456654 0.0361172
0.000453 0.962251 0.000480799 0.0372674
0.000454 0.961051 0.000506021 0.038442
0.000455 0.959825 0.000532356 0.0396412
0.000456 0.958574 0.000559843 0.0408651
0.000457 0.957297 0.00058852 0.0421137
0.000458 0.955994 0.000618427 0.043387
0.000459 0.954664 0.000649604 0.0446852
0.00046 0.953309 0.000682092 0.0460082
0.000461 0.951927 0.000715932 0.0473561
0.000462 0.950519 0.000751169 0.0487289
0.000463 0.949085 0.000787843 0.0501265
0.000464 0.947624 0.000826 0.0515489
0.000465 0.946137 0.000865684 0.0529961
0.000466 0.944624 0.00090694 0.054468
0.000467 0.943085 0.000949814 0.0559644
0.000468 0.941519 0.000994353 0.0574855
0.000469 0.939928 0.0010406 0.0590309
0.00047 0.93831 0.00108861 0.0606006
0.000471 0.936666 0.00113843 0.0621944
0.000472 0.934997 0.00119011 0.0638122
0.000473 0.933302 0.00124369 0.0654538
0.000474 0.931581 0.00129922 0.067119
0.000475 0.929835 0.00135677 0.0688076
0.000476 0.928063 0.00141637 0.0705193
0.000477 0.926267 0.00147808 0.0722539
0.000478 0.924446 0.00154195 0.0740112
0.000479 0.9226 0.00160803 0.0757909
0.00048 0.92073 0.00167638 0.0775926
0.000481 0.918836 0.00174704 0.0794161
0.000482 0.916918 0.00182008 0.0812611
0.000483 0.914976 0.00189554 0.0831271
0.000484 0.913012 0.00197348 0.0850139
0.000485 0.911024 0.00205395 0.0869211
0.000486 0.909014 0.002137 0.0888482
0.000487 0.906981 0.00222269 0.0907949
0.000488 0.904927 0.00231108 0.0927608
0.000489 0.902851 0.00240221 0.0947454
0.00049 0.900755 0.00249614 0.0967483
0.000491 0.898637 0.00259293 0.098769
0.000492 0.896499 0.00269263 0.100807
0.000493 0.894342 0.00279528 0.102862
0.000494 0.892165 0.00290096 0.104933
0.000495 0.889969 0.0030097 0.10702
0.000496 0.887755 0.00312157 0.109123
0.000497 0.885522 0.00323661 0.11124
0.000498 0.883273 0.00335487 0.113372
0.000499 0.881006 0.00347642 0.115517
0.0005 0.878723 0.0036013 0.117675
0.000501 0.876424 0.00372956 0.119846
0.000502 0.874109 0.00386125 0.122029
0.000503 0.87178 0.00399642 0.124223
0.000504 0.869436 0.00413513 0.126428
0.000505 0.867079 0.00427742 0.128643
0.000506 0.864708 0.00442333 0.130867
0.000507 0.862325 0.00457292 0.133101
0.000508 0.85993 0.00472624 0.135342
0.000509 0.857524 0.00488332 0.137592
0.00051 0.855107 0.00504421 0.139848
0.000511 0.852679 0.00520896 0.142111
0.000512 0.850242 0.00537761 0.144379
0.000513 0.847796 0.0055502 0.146653
0.000514 0.845342 0.00572678 0.14893
0.000515 0.84288 0.00590737 0.151212
0.000516 0.84041 0.00609202 0.153497
0.000517 0.837935 0.00628078 0.155784
0.000518 0.835453 0.00647366 0.158072
0.000519 0.832966 0.00667071 0.160362
0.00052 0.830475 0.00687197 0.162652
0.000521 0.827979 0.00707746 0.164942
0.000522 0.825481 0.00728721 0.167231
0.000523 0.822979 0.00750126 0.169518
0.000524 0.820476 0.00771962 0.171804
0.000525 0.817971 0.00794234 0.174086
0.000526 0.815465 0.00816943 0.176365
0.000527 0.812959 0.00840092 0.178639
0.000528 0.810453 0.00863682 0.180909
0.000529 0.807949 0.00887717 0.183173
0.00053 0.805446 0.00912197 0.185431
0.000531 0.802945 0.00937124 0.187682
0.000532 0.800448 0.009625 0.189926
0.000533 0.797953 0.00988326 0.192162
0.000534 0.795463 0.010146 0.19439
0.000535 0.792978 0.0104133 0.196608
0.000536 0.790497 0.0106852 0.198816
0.000537 0.788023 0.0109615 0.201014
0.000538 0.785555 0.0112425 0.203201
0.000539 0.783094 0.0115279 0.205377
0.00054 0.780641 0.0118179 0.20754
0.000541 0.778195 0.0121125 0.209691
0.000542 0.775759 0.0124115 0.211829
0.000543 0.773331 0.0127152 0.213952
0.000544 0.770914 0.0130233 0.216062
0.000545 0.768506 0.013336 0.218157
0.000546 0.76611 0.0136531 0.220236
0.000547 0.763725 0.0139748 0.2223
0.000548 0.761351 0.014301 0.224347
0.000549 0.75899 0.0146316 0.226377
0.00055 0.756642 0.0149666 0.22839
0.000551 0.754307 0.0153061 0.230386
0.000552 0.751986 0.01565 0.232363
0.000553 0.74968 0.0159983 0.234321
0.000554 0.747388 0.0163509 0.23626
0.000555 0.745111 0.0167078 0.23818
0.000556 0.74285 0.0170691 0.24008
0.000557 0.740605 0.0174346 0.24196
0.000558 0.738377 0.0178043 0.243818
0.000559 0.736165 0.0181782 0.245656
0.00056 0.733971 0.0185562 0.247472
0.000561 0.731795 0.0189384 0.249265
0.000562 0.729637 0.0193247 0.251037
