0.000212 0.9999 2.84498e-16
0.000213 0.9999 3.55455e-16
0.000214 0.9999 4.43786e-16
0.000215 0.9999 5.53666e-16
0.000216 0.9999 6.90261e-16
0.000217 0.9999 8.59951e-16
0.000218 0.9999 1.07061e-15
0.000219 0.9999 1.33196e-15
0.00022 0.9999 1.65599e-15
0.000221 0.9999 2.05745e-15
0.000222 0.9999 2.55453e-15
0.000223 0.9999 3.16962e-15
0.000224 0.9999 3.93022e-15
0.000225 0.9999 4.87016e-15
0.000226 0.9999 6.03097e-15
0.000227 0.9999 7.46363e-15
0.000228 0.9999 9.23066e-15
0.000229 0.9999 1.14087e-14
0.00023 0.9999 1.40915e-14
0.000231 0.9999 1.7394e-14
0.000232 0.9999 2.14567e-14
0.000233 0.9999 2.64511e-14
0.000234 0.9999 3.25868e-14
0.000235 0.9999 4.01196e-14
0.000236 0.9999 4.93612e-14
0.000237 0.9999 6.06914e-14
0.000238 0.9999 7.45725e-14
0.000239 0.9999 9.15668e-14
0.00024 0.9999 1.12358e-13
0.000241 0.9999 1.37775e-13
0.000242 0.9999 1.68825e-13
0.000243 0.9999 2.06728e-13
0.000244 0.9999 2.52962e-13
0.000245 0.9999 3.09314e-13
0.000246 0.9999 3.77945e-13
0.000247 0.9999 4.61467e-13
0.000248 0.9999 5.63029e-13
0.000249 0.9999 6.86427e-13
0.00025 0.9999 8.36235e-13
0.000251 0.9999 1.01796e-12
0.000252 0.9999 1.2382e-12
0.000253 0.9999 1.50491e-12
0.000254 0.9999 1.82762e-12
0.000255 0.9999 2.21774e-12
0.000256 0.9999 2.68895e-12
0.000257 0.9999 3.25759e-12
0.000258 0.9999 3.9432e-12
0.000259 0.9999 4.7691e-12
0.00026 0.9999 5.76308e-12
0.000261 0.9999 6.95826e-12
0.000262 0.9999 8.39404e-12
0.000263 0.9999 1.01172e-11
0.000264 0.9999 1.21835e-11
0.000265 0.9999 1.46587e-11
0.000266 0.9999 1.76209e-11
0.000267 0.9999 2.11628e-11
0.000268 0.9999 2.53934e-11
0.000269 0.9999 3.0442e-11
0.00027 0.9999 3.64607e-11
0.000271 0.9999 4.3629e-11
0.000272 0.9999 5.21581e-11
0.000273 0.9999 6.22962e-11
0.000274 0.9999 7.43351e-11
0.000275 0.9999 8.86167e-11
0.000276 0.9999 1.05542e-10
0.000277 0.9999 1.2558e-10
0.000278 0.9999 1.49281e-10
0.000279 0.9999 1.77284e-10
0.00028 0.9999 2.10337e-10
0.000281 0.9999 2.49313e-10
0.000282 0.9999 2.95227e-10
0.000283 0.9999 3.49257e-10
0.000284 0.9999 4.12774e-10
0.000285 0.9999 4.8737e-10
0.000286 0.9999 5.74888e-10
0.000287 0.9999 6.77461e-10
0.000288 0.9999 7.97559e-10
0.000289 0.9999 9.38032e-10
0.00029 0.999899 1.10217e-09
0.000291 0.999899 1.29377e-09
0.000292 0.999899 1.5172e-09
0.000293 0.999899 1.77748e-09
0.000294 0.999899 2.08038e-09
0.000295 0.999899 2.43253e-09
0.000296 0.999899 2.84153e-09
0.000297 0.999899 3.31608e-09
0.000298 0.999899 3.86613e-09
0.000299 0.999899 4.50305e-09
0.0003 0.999898 5.23983e-09
0.000301 0.999898 6.09128e-09
0.000302 0.999898 7.07428e-09
0.000303 0.999898 8.20801e-09
0.000304 0.999897 9.51431e-09
0.000305 0.999897 1.1018e-08
0.000306 0.999897 1.27471e-08
0.000307 0.999896 1.47335e-08
0.000308 0.999896 1.70134e-08
0.000309 0.999895 1.96274e-08
0.00031 0.999895 2.26217e-08
0.000311 0.999894 2.60484e-08
0.000312 0.999894 2.99659e-08
0.000313 0.999893 3.44405e-08
0.000314 0.999892 3.95463e-08
0.000315 0.999891 4.5367e-08
0.000316 0.99989 5.19963e-08
0.000317 0.999889 5.95394e-08
0.000318 0.999888 6.81142e-08
0.000319 0.999887 7.78528e-08
0.00032 0.999886 8.89028e-08
0.000321 0.999884 1.01429e-07
0.000322 0.999883 1.15616e-07
0.000323 0.999881 1.31668e-07
0.000324 0.999879 1.49816e-07
0.000325 0.999877 1.70312e-07
0.000326 0.999875 1.93441e-07
0.000327 0.999872 2.19516e-07
0.000328 0.999869 2.48887e-07
0.000329 0.999866 2.81941e-07
0.00033 0.999863 3.19107e-07
0.000331 0.99986 3.60858e-07
0.000332 0.999856 4.0772e-07
0.000333 0.999852 4.60271e-07
0.000334 0.999847 5.19152e-07
0.000335 0.999842 5.85067e-07
0.000336 0.999837 6.58793e-07
0.000337 0.999831 7.41185e-07
0.000338 0.999825 8.33182e-07
0.000339 0.999818 9.35817e-07
0.00034 0.999811 1.05022e-06
0.000341 0.999803 1.17764e-06
0.000342 0.999795 1.31944e-06
0.000343 0.999786 1.4771e-06
0.000344 0.999776 1.65226e-06
0.000345 0.999765 1.84669e-06
0.000346 0.999754 2.06235e-06
0.000347 0.999742 2.30135e-06
0.000348 0.999729 2.56601e-06
0.000349 0.999715 2.85884e-06
0.00035 0.9997 3.18259e-06
0.000351 0.999683 3.54022e-06
0.000352 0.999666 3.93499e-06
0.000353 0.999647 4.37039e-06
0.000354 0.999627 4.85024e-06
0.000355 0.999606 5.37867e-06
0.000356 0.999583 5.96013e-06
0.000357 0.999559 6.59945e-06
0.000358 0.999533 7.30187e-06
0.000359 0.999505 8.07301e-06
0.00036 0.999475 8.91897e-06
0.000361 0.999443 9.8463e-06
0.000362 0.99941 1.08621e-05
0.000363 0.999374 1.19739e-05
0.000364 0.999336 1.31899e-05
0.000365 0.999295 1.4519e-05
0.000366 0.999252 1.59705e-05
0.000367 0.999206 1.75547e-05
0.000368 0.999157 1.92823e-05
0.000369 0.999106 2.1165e-05
0.00037 0.999051 2.32153e-05
0.000371 0.998993 2.54465e-05
0.000372 0.998931 2.78729e-05
0.000373 0.998866 3.05097e-05
0.000374 0.998797 3.33731e-05
0.000375 0.998724 3.64805e-05
0.000376 0.998647 3.98503e-05
0.000377 0.998565 4.35022e-05
0.000378 0.998479 4.74572e-05
0.000379 0.998389 5.17374e-05
0.00038 0.998293 5.63666e-05
0.000381 0.998192 6.13699e-05
0.000382 0.998086 6.67739e-05
0.000383 0.997974 7.26068e-05
0.000384 0.997856 7.88987e-05
0.000385 0.997732 8.56811e-05
0.000386 0.997601 9.29876e-05
0.000387 0.997464 0.000100854
0.000388 0.99732 0.000109317
0.000389 0.997169 0.000118417
0.00039 0.99701 0.000128195
0.000391 0.996844 0.000138695
0.000392 0.996669 0.000149964
0.000393 0.996487 0.000162051
0.000394 0.996295 0.000175006
0.000395 0.996095 0.000188884
0.000396 0.995885 0.000203741
0.000397 0.995665 0.000219638
0.000398 0.995436 0.000236636
0.000399 0.995196 0.000254801
0.0004 0.994946 0.000274202
0.000401 0.994684 0.000294911
0.000402 0.994412 0.000317002
0.000403 0.994127 0.000340555
0.000404 0.99383 0.000365652
0.000405 0.993521 0.000392379
0.000406 0.993199 0.000420825
0.000407 0.992864 0.000451085
0.000408 0.992515 0.000483255
0.000409 0.992152 0.000517437
0.00041 0.991774 0.000553737
0.000411 0.991382 0.000592265
0.000412 0.990974 0.000633135
0.000413 0.99055 0.000676467
0.000414 0.990111 0.000722383
0.000415 0.989655 0.000771013
0.000416 0.989181 0.000822488
0.000417 0.988691 0.000876947
0.000418 0.988182 0.000934532
0.000419 0.987655 0.000995392
0.00042 0.98711 0.00105968
0.000421 0.986545 0.00112755
0.000422 0.98596 0.00119917
0.000423 0.985356 0.00127471
0.000424 0.984731 0.00135433
0.000425 0.984085 0.00143823
0.000426 0.983417 0.00152659
0.000427 0.982727 0.00161959
0.000428 0.982016 0.00171743
0.000429 0.981281 0.00182032
0.00043 0.980523 0.00192846
0.000431 0.979741 0.00204206
0.000432 0.978936 0.00216136
0.000433 0.978105 0.00228656
0.000434 0.97725 0.0024179
0.000435 0.976369 0.00255562
0.000436 0.975462 0.00269996
0.000437 0.974529 0.00285117
0.000438 0.973569 0.00300951
0.000439 0.972581 0.00317523
0.00044 0.971566 0.00334859
0.000441 0.970524 0.00352988
0.000442 0.969452 0.00371937
0.000443 0.968352 0.00391733
0.000444 0.967222 0.00412407
0.000445 0.966063 0.00433987
0.000446 0.964874 0.00456503
0.000447 0.963654 0.00479987
0.000448 0.962403 0.00504468
0.000449 0.961122 0.00529978
0.00045 0.959808 0.0055655
0.000451 0.958463 0.00584217
0.000452 0.957086 0.0061301
0.000453 0.955676 0.00642964
0.000454 0.954233 0.00674112
0.000455 0.952757 0.00706489
0.000456 0.951247 0.00740131
0.000457 0.949704 0.00775071
0.000458 0.948126 0.00811347
0.000459 0.946514 0.00848993
0.00046 0.944868 0.00888047
0.000461 0.943187 0.00928545
0.000462 0.94147 0.00970524
0.000463 0.939719 0.0101402
0.000464 0.937931 0.0105907
0.000465 0.936108 0.0110572
0.000466 0.93425 0.01154
0.000467 0.932355 0.0120395
0.000468 0.930423 0.0125561
0.000469 0.928456 0.0130902
0.00047 0.926452 0.0136422
0.000471 0.924411 0.0142124
0.000472 0.922333 0.0148013
0.000473 0.920219 0.0154092
0.000474 0.918068 0.0160365
0.000475 0.915879 0.0166836
0.000476 0.913654 0.017351
0.000477 0.911391 0.018039
0.000478 0.909092 0.018748
0.000479 0.906755 0.0194784
0.00048 0.904381 0.0202305
0.000481 0.90197 0.0210048
0.000482 0.899522 0.0218016
0.000483 0.897037 0.0226214
0.000484 0.894516 0.0234645
0.000485 0.891957 0.0243313
0.000486 0.889361 0.0252221
0.000487 0.886729 0.0261373
0.000488 0.88406 0.0270774
0.000489 0.881355 0.0280426
0.00049 0.878614 0.0290333
0.000491 0.875836 0.0300499
0.000492 0.873023 0.0310926
0.000493 0.870174 0.032162
0.000494 0.867289 0.0332582
0.000495 0.86437 0.0343817
0.000496 0.861415 0.0355327
0.000497 0.858425 0.0367116
0.000498 0.855401 0.0379187
0.000499 0.852342 0.0391543
0.0005 0.84925 0.0404186
0.000501 0.846124 0.0417121
0.000502 0.842965 0.0430349
0.000503 0.839772 0.0443873
0.000504 0.836547 0.0457696
0.000505 0.83329 0.0471821
0.000506 0.830001 0.0486251
0.000507 0.82668 0.0500986
0.000508 0.823328 0.0516031
0.000509 0.819945 0.0531387
0.00051 0.816532 0.0547055
0.000511 0.813088 0.056304
0.000512 0.809616 0.0579341
0.000513 0.806114 0.0595961
0.000514 0.802583 0.0612902
0.000515 0.799025 0.0630166
0.000516 0.795439 0.0647753
0.000517 0.791825 0.0665666
0.000518 0.788185 0.0683905
0.000519 0.784518 0.0702472
0.00052 0.780826 0.0721368
0.000521 0.777109 0.0740593
0.000522 0.773366 0.076015
0.000523 0.7696 0.0780038
0.000524 0.76581 0.0800257
0.000525 0.761997 0.082081
0.000526 0.758161 0.0841695
0.000527 0.754304 0.0862913
0.000528 0.750425 0.0884465
0.000529 0.746525 0.090635
0.00053 0.742604 0.0928568
0.000531 0.738664 0.0951119
0.000532 0.734705 0.0974003
0.000533 0.730727 0.099722
0.000534 0.726732 0.102077
0.000535 0.722718 0.104465
0.000536 0.718689 0.106886
0.000537 0.714642 0.109339
0.000538 0.710581 0.111826
0.000539 0.706504 0.114346
0.00054 0.702413 0.116897
0.000541 0.698308 0.119482
0.000542 0.694189 0.122099
0.000543 0.690059 0.124747
0.000544 0.685916 0.127428
0.000545 0.681762 0.130141
0.000546 0.677597 0.132885
0.000547 0.673421 0.13566
0.000548 0.669237 0.138467
0.000549 0.665043 0.141305
0.00055 0.660841 0.144173
0.000551 0.656631 0.147072
0.000552 0.652414 0.150001
0.000553 0.648191 0.152959
0.000554 0.643962 0.155948
0.000555 0.639727 0.158966
0.000556 0.635487 0.162012
0.000557 0.631244 0.165088
0.000558 0.626996 0.168192
0.000559 0.622746 0.171324
0.00056 0.618493 0.174483
0.000561 0.614239 0.17767
0.000562 0.609983 0.180885
0.000563 0.605727 0.184125
0.000564 0.60147 0.187393
0.000565 0.597214 0.190686
0.000566 0.592959 0.194004
0.000567 0.588706 0.197348
0.000568 0.584454 0.200716
0.000569 0.580205 0.204109
0.00057 0.57596 0.207526
0.000571 0.571718 0.210966
0.000572 0.56748 0.21443
0.000573 0.563247 0.217916
0.000574 0.55902 0.221424
0.000575 0.554798 0.224954
0.000576 0.550582 0.228505
0.000577 0.546373 0.232077
0.000578 0.542172 0.23567
0.000579 0.537978 0.239282
0.00058 0.533792 0.242914
0.000581 0.529616 0.246565
0.000582 0.525448 0.250235
0.000583 0.52129 0.253922
0.000584 0.517142 0.257627
0.000585 0.513004 0.261349
0.000586 0.508878 0.265088
0.000587 0.504763 0.268843
0.000588 0.500659 0.272613
0.000589 0.496568 0.276399
0.00059 0.492489 0.280199
0.000591 0.488424 0.284013
0.000592 0.484372 0.28784
0.000593 0.480333 0.291681
0.000594 0.476309 0.295534
0.000595 0.472299 0.2994
0.000596 0.468304 0.303277
0.000597 0.464325 0.307165
0.000598 0.460361 0.311063
0.000599 0.456413 0.314972
0.0006 0.452481 0.31889
0.000601 0.448566 0.322817
0.000602 0.444668 0.326753
0.000603 0.440787 0.330696
0.000604 0.436923 0.334648
0.000605 0.433077 0.338606
0.000606 0.429249 0.34257
0.000607 0.42544 0.346541
0.000608 0.421649 0.350517
0.000609 0.417877 0.354498
0.00061 0.414125 0.358484
0.000611 0.410391 0.362473
0.000612 0.406678 0.366466
0.000613 0.402984 0.370463
0.000614 0.39931 0.374461
0.000615 0.395657 0.378462
0.000616 0.392024 0.382464
0.000617 0.388412 0.386468
0.000618 0.38482 0.390472
0.000619 0.38125 0.394476
0.00062 0.377701 0.39848
0.000621 0.374174 0.402483
0.000622 0.370668 0.406485
0.000623 0.367184 0.410485
0.000624 0.363722 0.414483
0.000625 0.360282 0.418479
0.000626 0.356864 0.422471
0.000627 0.353469 0.42646
0.000628 0.350096 0.430445
0.000629 0.346746 0.434426
0.00063 0.343418 0.438402
0.000631 0.340114 0.442373
0.000632 0.336832 0.446338
0.000633 0.333573 0.450297
0.000634 0.330338 0.45425
0.000635 0.327125 0.458196
0.000636 0.323936 0.462135
0.000637 0.32077 0.466066
0.000638 0.317628 0.46999
0.000639 0.314509 0.473905
0.00064 0.311414 0.477811
0.000641 0.308343 0.481708
0.000642 0.305295 0.485596
0.000643 0.30227 0.489473
0.000644 0.29927 0.493341
0.000645 0.296293 0.497198
0.000646 0.29334 0.501045
0.000647 0.290411 0.50488
0.000648 0.287505 0.508703
0.000649 0.284623 0.512515
0.00065 0.281766 0.516315
0.000651 0.278932 0.520102
0.000652 0.276122 0.523876
0.000653 0.273335 0.527637
0.000654 0.270573 0.531385
0.000655 0.267834 0.535119
0.000656 0.265119 0.53884
0.000657 0.262427 0.542546
0.000658 0.25976 0.546237
0.000659 0.257116 0.549914
0.00066 0.254496 0.553576
0.000661 0.251899 0.557222
0.000662 0.249326 0.560853
0.000663 0.246776 0.564469
0.000664 0.24425 0.568068
0.000665 0.241747 0.571651
0.000666 0.239267 0.575218
0.000667 0.236811 0.578768
0.000668 0.234378 0.582301
0.000669 0.231968 0.585817
0.00067 0.229581 0.589315
0.000671 0.227218 0.592797
0.000672 0.224877 0.59626
0.000673 0.222558 0.599706
0.000674 0.220263 0.603133
0.000675 0.21799 0.606543
0.000676 0.21574 0.609934
0.000677 0.213513 0.613306
0.000678 0.211307 0.61666
0.000679 0.209124 0.619995
0.00068 0.206964 0.623311
0.000681 0.204825 0.626608
0.000682 0.202708 0.629886
0.000683 0.200613 0.633144
0.000684 0.19854 0.636383
0.000685 0.196489 0.639602
0.000686 0.194459 0.642801
0.000687 0.192451 0.64598
0.000688 0.190464 0.64914
0.000689 0.188498 0.652279
0.00069 0.186553 0.655399
0.000691 0.18463 0.658498
0.000692 0.182727 0.661576
0.000693 0.180845 0.664635
0.000694 0.178983 0.667672
0.000695 0.177142 0.67069
0.000696 0.175321 0.673686
0.000697 0.173521 0.676662
0.000698 0.171741 0.679617
0.000699 0.16998 0.682552
0.0007 0.16824 0.685465
0.000701 0.166519 0.688358
0.000702 0.164818 0.69123
0.000703 0.163136 0.69408
0.000704 0.161474 0.69691
0.000705 0.159831 0.699719
0.000706 0.158206 0.702507
0.000707 0.156601 0.705273
0.000708 0.155014 0.708019
0.000709 0.153447 0.710743
0.00071 0.151897 0.713447
0.000711 0.150366 0.716129
0.000712 0.148853 0.718791
0.000713 0.147358 0.721431
0.000714 0.145881 0.72405
0.000715 0.144422 0.726648
0.000716 0.142981 0.729225
0.000717 0.141557 0.731781
0.000718 0.14015 0.734316
0.000719 0.13876 0.73683
0.00072 0.137388 0.739323
0.000721 0.136033 0.741795
0.000722 0.134694 0.744246
0.000723 0.133372 0.746676
0.000724 0.132066 0.749086
0.000725 0.130777 0.751475
0.000726 0.129504 0.753843
0.000727 0.128247 0.75619
0.000728 0.127006 0.758517
0.000729 0.12578 0.760823
0.00073 0.12457 0.763108
0.000731 0.123376 0.765374
0.000732 0.122197 0.767618
0.000733 0.121033 0.769843
0.000734 0.119885 0.772047
0.000735 0.118751 0.774231
0.000736 0.117632 0.776395
0.000737 0.116527 0.778539
0.000738 0.115437 0.780662
0.000739 0.114362 0.782766
0.00074 0.1133 0.78485
0.000741 0.112253 0.786915
0.000742 0.111219 0.788959
0.000743 0.110199 0.790985
0.000744 0.109193 0.79299
0.000745 0.108201 0.794976
0.000746 0.107221 0.796943
0.000747 0.106255 0.798891
0.000748 0.105302 0.80082
0.000749 0.104362 0.802729
0.00075 0.103434 0.80462
0.000751 0.10252 0.806492
0.000752 0.101618 0.808345
0.000753 0.100728 0.810179
0.000754 0.0998503 0.811995
0.000755 0.0989848 0.813793
0.000756 0.0981314 0.815572
0.000757 0.0972898 0.817333
0.000758 0.0964599 0.819075
0.000759 0.0956416 0.8208
0.00076 0.0948348 0.822507
0.000761 0.0940393 0.824196
0.000762 0.093255 0.825868
0.000763 0.0924818 0.827522
0.000764 0.0917195 0.829158
0.000765 0.090968 0.830777
0.000766 0.0902272 0.832379
0.000767 0.089497 0.833964
0.000768 0.0887772 0.835531
0.000769 0.0880678 0.837082
0.00077 0.0873685 0.838616
0.000771 0.0866794 0.840133
0.000772 0.0860002 0.841634
0.000773 0.0853308 0.843119
0.000774 0.0846711 0.844587
0.000775 0.084021 0.846039
0.000776 0.0833805 0.847475
0.000777 0.0827492 0.848894
0.000778 0.0821273 0.850298
0.000779 0.0815144 0.851687
0.00078 0.0809106 0.85306
0.000781 0.0803158 0.854417
0.000782 0.0797297 0.855759
0.000783 0.0791523 0.857085
0.000784 0.0785834 0.858397
0.000785 0.0780231 0.859694
0.000786 0.0774711 0.860975
0.000787 0.0769274 0.862242
0.000788 0.0763918 0.863495
0.000789 0.0758643 0.864732
0.00079 0.0753447 0.865956
0.000791 0.074833 0.867165
0.000792 0.074329 0.86836
0.000793 0.0738326 0.869541
0.000794 0.0733438 0.870708
0.000795 0.0728624 0.871861
0.000796 0.0723884 0.873001
0.000797 0.0719216 0.874127
0.000798 0.0714619 0.875239
0.000799 0.0710093 0.876338
0.0008 0.0705637 0.877425
0.000801 0.0701249 0.878497
0.000802 0.0696929 0.879557
0.000803 0.0692676 0.880605
0.000804 0.0688489 0.881639
0.000805 0.0684367 0.882661
0.000806 0.0680309 0.88367
0.000807 0.0676314 0.884667
0.000808 0.0672382 0.885652
0.000809 0.0668512 0.886624
0.00081 0.0664702 0.887585
0.000811 0.0660952 0.888534
0.000812 0.0657261 0.88947
0.000813 0.0653628 0.890395
0.000814 0.0650052 0.891309
0.000815 0.0646534 0.892211
0.000816 0.0643071 0.893102
0.000817 0.0639663 0.893981
0.000818 0.063631 0.89485
0.000819 0.063301 0.895707
0.00082 0.0629763 0.896553
0.000821 0.0626568 0.897389
0.000822 0.0623424 0.898214
0.000823 0.0620331 0.899028
0.000824 0.0617288 0.899832
0.000825 0.0614294 0.900626
0.000826 0.0611348 0.901409
0.000827 0.060845 0.902182
0.000828 0.0605599 0.902945
0.000829 0.0602795 0.903698
0.00083 0.0600037 0.904442
